word,pos,level,url,uk_audio,us_audio,definition,origin
trace,noun,C1,https://www.oxfordlearnersdictionaries.com/definition/english/trace_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tra/trace/trace__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tra/trace/trace__us_1.mp3,"a mark, an object or a sign that shows that somebody/something existed or was present","nounsenses 1 to 3 Middle English (first recorded as a noun in the sense ‘path that someone or something takes’): from Old Frenchtrace(noun),tracier(verb), based on Latintractus‘drawing, draught’, fromtrahere‘draw, pull’.nounsense 4 Middle English (denoting a pair of traces): from Old Frenchtrais, plural oftrait, from Latintractus‘drawing, draught’, fromtrahere‘draw, pull’."
truck,noun,A2,https://www.oxfordlearnersdictionaries.com/definition/english/truck_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tru/truck/truck__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tru/truck/truck__us_1.mp3,a large vehicle for carrying heavy loads by road,"Middle English (denoting a solid wooden wheel): perhaps short fortrucklein the sense ‘wheel, pulley’. The sense ‘wheeled vehicle’ dates from the late 18th cent."
ton,noun,B2,https://www.oxfordlearnersdictionaries.com/definition/english/ton,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/ton/ton__/ton__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/ton/ton__/ton__us_1.mp3,"a unit for measuring weight, in the UK 2 240 pounds (long ton) and in the US 2 000 pounds (short ton)","Middle English: variant oftun, both spellings being used for the container and the weight. The senses were differentiated in the late 17th cent."
tremendous,adjective,C1,https://www.oxfordlearnersdictionaries.com/definition/english/tremendous,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tre/treme/tremendous__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tre/treme/tremendous__us_1.mp3,very great,mid 17th cent.: from Latintremendus(gerundive oftremere‘tremble’) +-ous.
transparent,adjective,C1,https://www.oxfordlearnersdictionaries.com/definition/english/transparent,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tra/trans/transparent__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tra/trans/transparent__us_1.mp3,allowing you to see through it,"late Middle English: from Old French, from medieval Latintransparent-‘shining through’, from Latintransparere, fromtrans-‘through’ +parere‘appear’."
top,noun,A2,https://www.oxfordlearnersdictionaries.com/definition/english/top_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/top/top__/top__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/top/top__/top__us_1.mp3,the highest part or point of something,"nounsenses 1 to 9 late Old Englishtopp(noun), of Germanic origin; related to Dutchtop‘summit, crest’.nounsense 10 late Old English, of unknown origin."
triumph,noun,C1,https://www.oxfordlearnersdictionaries.com/definition/english/triumph_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tri/trium/triumph__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tri/trium/triumph__us_1.mp3,"a great success, achievement or victory","late Middle English: from Old Frenchtriumphe(noun), from Latintriump(h)us, probably from Greekthriambos‘hymn to Bacchus’ (the Greek god). Current senses of the verb date from the early 16th cent."
traffic,noun,A1,https://www.oxfordlearnersdictionaries.com/definition/english/traffic_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tra/traff/traffic__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tra/traff/traffic__us_1.mp3,the vehicles that are on a road at a particular time,"early 16th cent. (denoting commercial transportation of merchandise or passengers): from Frenchtraffique, Spanishtráfico, or Italiantraffico, of unknown origin. Sense 1 dates from the early 19th cent."
troop,noun,B2,https://www.oxfordlearnersdictionaries.com/definition/english/troop_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tro/troop/troop__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tro/troop/troop__us_1.mp3,"soldiers, especially in large groups","mid 16th cent.: from Frenchtroupe, back-formation fromtroupeau, diminutive of medieval Latintroppus‘flock’, probably of Germanic origin."
tribunal,noun,C1,https://www.oxfordlearnersdictionaries.com/definition/english/tribunal,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tri/tribu/tribunal__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tri/tribu/tribunal__us_1_rr.mp3,a type of court with the authority to deal with a particular problem ordisagreement,"late Middle English (denoting a seat for judges): from Old French, or from Latintribunal‘raised platform provided for magistrate's seats’, fromtribunus, literally ‘head of a tribe’, fromtribus‘tribe’. The current sense dates from the early 20th cent."
tree,noun,A1,https://www.oxfordlearnersdictionaries.com/definition/english/tree,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tre/tree_/tree__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tre/tree_/tree__us_1.mp3,"a tall plant that can live a long time.Treeshave a thick central woodentrunkfrom which branches grow, usually with leaves on them","Old Englishtrēow,trēo: from a Germanic variant of an Indo-European root shared by Greekdoru‘wood, spear’,drus‘oak’."
twice,adverb,A1,https://www.oxfordlearnersdictionaries.com/definition/english/twice,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/twi/twice/twice__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/twi/twice/twice__us_1.mp3,two times; on two occasions,"late Old Englishtwiges, from the base oftwo+-s(later respelled-ceto denote the unvoiced sound); compare withonce."
trade,noun,B1,https://www.oxfordlearnersdictionaries.com/definition/english/trade_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tra/trade/trade__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tra/trade/trade__us_1.mp3,the activity of buying and selling or of exchanging goods or services between people or countries,"late Middle English (as a noun): from Middle Low German, literally ‘track’, of West Germanic origin; related totread. Early senses included ‘course, way of life’, which gave rise in the 16th cent. to ‘habitual practice of an occupation’, ‘skilled handicraft’. The current verb senses date from the late 16th cent."
trick,verb,B1,https://www.oxfordlearnersdictionaries.com/definition/english/trick_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tri/trick/trick__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tri/trick/trick__us_1.mp3,"to make somebody believe something which is not true, especially in order to cheat them","late Middle English (as a noun): from an Old French dialect variant oftriche, fromtrichier‘deceive’, of unknown origin. Current senses of the verb date from the mid 16th cent."
transfer,noun,B2,https://www.oxfordlearnersdictionaries.com/definition/english/transfer_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tra/trans/transfer__gb_4.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tra/trans/transfer__us_2.mp3,"the act of moving somebody/something from one place, group or job to another; an occasion when this happens","late Middle English (as a verb): from Frenchtransféreror Latintransferre, fromtrans-‘across’ +ferre‘to bear’. The earliest use of the noun (late 17th cent.) was as a legal term in the sense ‘conveyance of property’."
trick,noun,B1,https://www.oxfordlearnersdictionaries.com/definition/english/trick_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tri/trick/trick__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tri/trick/trick__us_1.mp3,"something that you do to make somebody believe something that is not true, or to annoy somebody as a joke","late Middle English (as a noun): from an Old French dialect variant oftriche, fromtrichier‘deceive’, of unknown origin. Current senses of the verb date from the mid 16th cent."
trap,noun,B2,https://www.oxfordlearnersdictionaries.com/definition/english/trap_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tra/trap_/trap__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tra/trap_/trap__us_1.mp3,a piece of equipment for catching animals,"Old Englishtræppe(incoltetræppe‘Christ's thorn’); related to Middle Dutchtrappeand medieval Latintrappa, of uncertain origin. The verb dates from late Middle English."
trousers,noun,A1,https://www.oxfordlearnersdictionaries.com/definition/english/trousers,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tro/trous/trousers__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tro/trous/trousers__us_2.mp3,a piece of clothing that covers the lower body and is divided into two parts to cover each leg separately,"early 17th cent.: from archaictrouse(singular) from Irishtriúsand Scottish Gaelictriubhas(seetrews), on the pattern ofdrawers."
try,noun,B2,https://www.oxfordlearnersdictionaries.com/definition/english/try_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/try/try__/try__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/try/try__/try__us_1.mp3,an act of trying to do something,"Middle English: from Old Frenchtrier‘sift’, of unknown origin. Sense 1 of the noun dates from the early 17th cent."
ugly,adjective,B1,https://www.oxfordlearnersdictionaries.com/definition/english/ugly,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/ugl/ugly_/ugly__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/ugl/ugly_/ugly__us_2.mp3,unpleasant to look at,"Middle English: from Old Norseuggligr‘to be dreaded’, fromugga‘to dread’."
trend,noun,B1,https://www.oxfordlearnersdictionaries.com/definition/english/trend_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tre/trend/trend__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tre/trend/trend__us_1.mp3,a general direction in which a situation is changing or developing,"Old Englishtrendan‘revolve, rotate’, of Germanic origin; compare withtrundle. The verb sense ‘turn in a specified direction’ dates from the late 16th cent, and gave rise to the figurative use ‘develop in a general direction’ in the mid 19th cent., a development paralleled in the noun."
treat,verb,B1,https://www.oxfordlearnersdictionaries.com/definition/english/treat_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tre/treat/treat__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tre/treat/treat__us_1.mp3,to behave in a particular way towards somebody/something,"Middle English (in the senses ‘negotiate’ and ‘discuss a subject’): from Old Frenchtraitier, from Latintractare‘handle’, frequentative oftrahere‘draw, pull’. The current noun sense dates from the mid 17th cent."
travel,verb,A1,https://www.oxfordlearnersdictionaries.com/definition/english/travel_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tra/trave/travel__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tra/trave/travel__us_2.mp3,"to go from one place to another, especially over a long distance","Middle English: a variant oftravail, and originally in the same sense."
trustee,noun,C1,https://www.oxfordlearnersdictionaries.com/definition/english/trustee,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tru/trust/trustee__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tru/trust/trustee__us_1.mp3,a person or an organization that has control of money or property that has been put into atrustfor somebody,N/A
trigger,noun,C1,https://www.oxfordlearnersdictionaries.com/definition/english/trigger_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tri/trigg/trigger__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tri/trigg/trigger__us_1.mp3,the part of a gun that you press in order to fire it,"early 17th cent.: from dialecttricker, from Dutchtrekker, fromtrekken‘to pull’."
unable,adjective,B1,https://www.oxfordlearnersdictionaries.com/definition/english/unable,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/una/unabl/unable__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/una/unabl/unable__us_2.mp3,"not having the skill, strength, time, knowledge, etc. to do something",N/A
transparency,noun,C1,https://www.oxfordlearnersdictionaries.com/definition/english/transparency,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tra/trans/transparency__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tra/trans/transparency__us_1.mp3,"the quality of something, such as a situation or an argument, that makes it easy to understand","late 16th cent. (as a general term denoting a transparent object): from medieval Latintransparentia, fromtransparent-‘shining through’, from Latintransparere, fromtrans-‘through’ +parere‘appear’."
twist,noun,C1,https://www.oxfordlearnersdictionaries.com/definition/english/twist_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/twi/twist/twist__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/twi/twist/twist__us_1.mp3,"the action of turning something with your hand, or of turning a part of your body","Old English (as a noun), of Germanic origin; probably from the base oftwinandtwine. Current verb senses date from late Middle English."
try,verb,A1,https://www.oxfordlearnersdictionaries.com/definition/english/try_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/try/try__/try__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/try/try__/try__us_1.mp3,to make an attempt or effort to do or get something,"Middle English: from Old Frenchtrier‘sift’, of unknown origin. Sense 1 of the noun dates from the early 17th cent."
uncertainty,noun,B2,https://www.oxfordlearnersdictionaries.com/definition/english/uncertainty,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unc/uncer/uncertainty__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/unc/uncer/uncertainty__us_1.mp3,the state of being uncertain,N/A
unacceptable,adjective,B2,https://www.oxfordlearnersdictionaries.com/definition/english/unacceptable,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/una/unacc/unacceptable__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/una/unacc/unacceptable__us_1.mp3,so bad that you think it should not be allowed,N/A
ultimately,adverb,B2,https://www.oxfordlearnersdictionaries.com/definition/english/ultimately,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/ult/ultim/ultimately__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/ult/ultim/ultimately__us_1.mp3,in the end; finally,N/A
true,adjective,A1,https://www.oxfordlearnersdictionaries.com/definition/english/true_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tru/true_/true__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tru/true_/true__us_1.mp3,connected with facts rather than things that have been invented or guessed,"Old Englishtrēowe,trȳwe‘steadfast, loyal’; related to Dutchgetrouw, Germantreu, also totruce."
turnover,noun,C1,https://www.oxfordlearnersdictionaries.com/definition/english/turnover,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tur/turno/turnover__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tur/turno/turnover__us_1.mp3,the total amount of goods or services sold by a company during a particular period of time,N/A
tropical,adjective,B2,https://www.oxfordlearnersdictionaries.com/definition/english/tropical,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tro/tropi/tropical__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tro/tropi/tropical__us_1.mp3,"coming from, found in or typical of thetropics",N/A
track,noun,A2,https://www.oxfordlearnersdictionaries.com/definition/english/track_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tra/track/track__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tra/track/track__us_1.mp3,rails(= metal bars)that a train moves along,"late 15th cent. (in the sense ‘trail, marks left behind’): the noun from Old Frenchtrac, perhaps from Low German or Dutchtrek‘draught, drawing’; the verb (current senses dating from the mid 16th cent.) from Frenchtraqueror directly from the noun."
uncle,noun,A1,https://www.oxfordlearnersdictionaries.com/definition/english/uncle,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unc/uncle/uncle__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/unc/uncle/uncle__us_1.mp3,the brother of your mother or father; the husband of your aunt or uncle,"Middle English: from Old Frenchoncle, from late Latinaunculus, alteration of Latinavunculus‘maternal uncle’, diminutive ofavus‘grandfather’."
twin,noun,A2,https://www.oxfordlearnersdictionaries.com/definition/english/twin_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/twi/twin_/twin__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/twi/twin_/twin__us_1.mp3,one of two children born at the same time to the same mother,"late Old Englishtwinn‘double’, fromtwi-‘two’; related to Old Norsetvinnr. Current verb senses date from late Middle English."
twist,verb,C1,https://www.oxfordlearnersdictionaries.com/definition/english/twist_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/twi/twist/twist__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/twi/twist/twist__us_1.mp3,to bend or turn something into a particular shape,"Old English (as a noun), of Germanic origin; probably from the base oftwinandtwine. Current verb senses date from late Middle English."
twin,adjective,A2,https://www.oxfordlearnersdictionaries.com/definition/english/twin_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/twi/twin_/twin__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/twi/twin_/twin__us_1.mp3,used to describe one of a pair of children who are twins,"late Old Englishtwinn‘double’, fromtwi-‘two’; related to Old Norsetvinnr. Current verb senses date from late Middle English."
underlying,adjective,C1,https://www.oxfordlearnersdictionaries.com/definition/english/underlying,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/under/underlying__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/und/under/underlying__us_1.mp3,important in a situation but not always easily noticed or stated clearly,N/A
typical,adjective,A2,https://www.oxfordlearnersdictionaries.com/definition/english/typical,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/typ/typic/typical__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/typ/typic/typical__us_2.mp3,"having the usual qualities or features of a particular type of person, thing or group","early 17th cent.: from medieval Latintypicalis, via Latin from Greektupikos, fromtupos‘impression, figure, type’, fromtuptein‘to strike’."
understanding,noun,A2,https://www.oxfordlearnersdictionaries.com/definition/english/understanding_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/under/understanding__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/und/under/understanding__us_1.mp3,the knowledge that somebody has about a particular subject or situation,N/A
tuition,noun,C1,https://www.oxfordlearnersdictionaries.com/definition/english/tuition,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tui/tuiti/tuition__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tui/tuiti/tuition__us_1.mp3,"the act of teaching something, especially to one person or to people in small groups","late Middle English (in the sense ‘custody, care’): via Old French from Latintuitio(n-), fromtueri‘to watch, guard’. Current senses date from the late 16th cent."
type,noun,A1,https://www.oxfordlearnersdictionaries.com/definition/english/type_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/typ/type_/type__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/typ/type_/type__us_1.mp3,a class or group of people or things that share particular qualities or features and are part of a larger group; a kind or sort,"late 15th cent. (in the sense ‘symbol, emblem’): from French, or from Latintypus, from Greektupos‘impression, figure, type’, fromtuptein‘to strike’. The use in printing dates from the early 18th cent.; the general sense ‘category with common characteristics’ arose in the mid 19th cent."
trip,noun,A1,https://www.oxfordlearnersdictionaries.com/definition/english/trip_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tri/trip_/trip__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tri/trip_/trip__us_1.mp3,"a journey to a place and back again, especially a short one for pleasure or a particular purpose","Middle English: from Old Frenchtriper, from Middle Dutchtrippen‘to skip, hop’."
unemployed,adjective,B1,https://www.oxfordlearnersdictionaries.com/definition/english/unemployed,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/une/unemp/unemployed__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/une/unemp/unemployed__us_2.mp3,without a job although able to work,N/A
tribe,noun,B2,https://www.oxfordlearnersdictionaries.com/definition/english/tribe,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tri/tribe/tribe__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tri/tribe/tribe__us_1.mp3,"a social group in a traditional society consisting of people with the same language, culture, religion, etc., living in a particular area and often having one leader known as a chief",Middle English: from Old Frenchtribuor Latintribus(singular and plural); perhaps related totri-‘three’ and referring to the three divisions of the early people of Rome.
truly,adverb,B2,https://www.oxfordlearnersdictionaries.com/definition/english/truly,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tru/truly/truly__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tru/truly/truly__us_1.mp3,"used to emphasize that a particular statement, feeling, etc. is sincere or real","Old Englishtrēowlīce‘faithfully’ (seetrue,-ly)."
umbrella,noun,A1,https://www.oxfordlearnersdictionaries.com/definition/english/umbrella,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/umb/umbre/umbrella__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/umb/umbre/umbrella__us_1.mp3,"an object with a round folding frame of long, straight pieces of metal covered with material, that you use to protect yourself from the rain or from hot sun","early 17th cent.: from Italianombrella, diminutive ofombra‘shade’, from Latinumbra‘shade’."
tunnel,noun,B2,https://www.oxfordlearnersdictionaries.com/definition/english/tunnel_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tun/tunne/tunnel__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tun/tunne/tunnel__us_2.mp3,"a passage built underground, for example to allow a road or railway to go through a hill, under a river, etc.","late Middle English (in the senses ‘tunnel-shaped net’ and ‘flue of a chimney’): from Old Frenchtonel, diminutive oftonne‘cask’. The current noun senses date from the mid 18th cent."
treaty,noun,C1,https://www.oxfordlearnersdictionaries.com/definition/english/treaty,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tre/treat/treaty__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tre/treat/treaty__us_1.mp3,a formal agreement between two or more countries,"late Middle English: from Old Frenchtraite, from Latintractatus‘treatise’, fromtractare‘to handle’, frequentative oftrahere‘draw’."
trust,verb,B2,https://www.oxfordlearnersdictionaries.com/definition/english/trust_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tru/trust/trust__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tru/trust/trust__us_1.mp3,"to have confidence in somebody; to believe that somebody is good, sincere, honest, etc.","Middle English: from Old Norsetraust, fromtraustr‘strong’; the verb from Old Norsetreysta, assimilated to the noun."
under,adverb,A1,https://www.oxfordlearnersdictionaries.com/definition/english/under_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/under/under__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/und/under/under__us_1.mp3,below something,"Old English, of Germanic origin; related to Dutchonderand Germanunter."
undoubtedly,adverb,C1,https://www.oxfordlearnersdictionaries.com/definition/english/undoubtedly,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/undou/undoubtedly__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/und/undou/undoubtedly__us_1.mp3,used to emphasize that something exists or is definitely true,N/A
typically,adverb,B1,https://www.oxfordlearnersdictionaries.com/definition/english/typically,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/typ/typic/typically__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/typ/typic/typically__us_2.mp3,used to say that something usually happens in the way that you are stating,N/A
turnout,noun,C1,https://www.oxfordlearnersdictionaries.com/definition/english/turnout,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tur/turno/turnout__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tur/turno/turnout__us_1.mp3,the number of people who attend a particular event,N/A
trophy,noun,C1,https://www.oxfordlearnersdictionaries.com/definition/english/trophy_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tro/troph/trophy__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tro/troph/trophy__us_1.mp3,an object such as a silver cup that is given as a prize for winning a competition,"late 15th cent. (in sense (3)): from Frenchtrophée, via Latin from Greektropaion, fromtropē‘a rout’, fromtrepein‘to turn’."
underground,adverb,A2,https://www.oxfordlearnersdictionaries.com/definition/english/underground_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/under/underground__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/und/under/underground__us_5.mp3,under the surface of the ground,N/A
twelve,number,A1,https://www.oxfordlearnersdictionaries.com/definition/english/twelve,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/twe/twelv/twelve__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/twe/twelv/twelve__us_1.mp3,12,"Old Englishtwelf(e), from the base oftwo+ a second element (probably expressing the sense ‘left over’); of Germanic origin and related to Dutchtwaalfand Germanzwölf. Compare witheleven."
trial,noun,B2,https://www.oxfordlearnersdictionaries.com/definition/english/trial_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tri/trial/trial__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tri/trial/trial__us_2.mp3,"a formal examination of evidence in court by a judge and often ajury, to decide if somebody accused of a crime is guilty or not","late Middle English (as a noun): from Anglo-Norman French, or from medieval Latintriallum. The verb dates from the 1980s."
tune,noun,B2,https://www.oxfordlearnersdictionaries.com/definition/english/tune_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tun/tune_/tune__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/tun/tune_/tune__us_1.mp3,a series of musical notes that are sung or played in a particular order to form a piece of music,"late Middle English: unexplained alteration oftone. The verb is first recorded (late 15th cent.) in the sense ‘celebrate in music, sing’."
ultimate,adjective,B2,https://www.oxfordlearnersdictionaries.com/definition/english/ultimate_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/ult/ultim/ultimate__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/ult/ultim/ultimate__us_1.mp3,happening at the end of a long process,"mid 17th cent.: from late Latinultimatus, past participle ofultimare‘come to an end’."
unfair,adjective,B1,https://www.oxfordlearnersdictionaries.com/definition/english/unfair,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unf/unfai/unfair__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/unf/unfai/unfair__us_1.mp3,not right or fair according to a set of rules or principles; not treating people equally,Old Englishunfæger‘not beautiful’ (fromun-and the adjectivefair).
unfortunately,adverb,A2,https://www.oxfordlearnersdictionaries.com/definition/english/unfortunately,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unf/unfor/unfortunately__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/unf/unfor/unfortunately__us_1.mp3,"used to say that a particular situation or fact makes you sad or disappointed, or gets you into a difficult position",N/A
undertake,verb,B2,https://www.oxfordlearnersdictionaries.com/definition/english/undertake,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/under/undertake__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/u/und/under/undertake__us_1.mp3,to make yourself responsible for something and start doing it,N/A
